Age,Education,Marital Status,Parental Status,Children,Income,Total_Spending,Days_as_Customer,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,Web,Catalog,Store,Discount Purchases,Total Promo,NumWebVisitsMonth,cluster
77.0,4,1,0,0,71604.0,1196.0,4629.0,3.0,345.0,53.0,528.0,98.0,75.0,97.0,8,3,5,1,1,4,2
43.0,2,1,1,1,27244.0,101.0,4519.0,84.0,6.0,5.0,17.0,3.0,24.0,46.0,2,2,2,2,0,7,0
53.0,2,1,1,2,48752.0,316.0,4969.0,8.0,73.0,57.0,100.0,71.0,15.0,0.0,6,1,5,5,0,9,1
60.0,2,1,1,1,71434.0,1400.0,4689.0,4.0,711.0,36.0,217.0,120.5,81.0,126.5,7,4,7,3,2,4,2
74.0,2,0,0,0,90842.0,1424.0,4740.0,57.0,774.0,70.0,118.0,120.5,81.0,93.0,4,9,13,1,0,1,2
44.0,3,1,1,1,88097.0,844.0,5085.0,24.0,163.0,0.0,480.0,0.0,81.0,75.0,6,5,8,1,3,9,1
47.0,2,1,1,1,51948.0,311.0,4690.0,51.0,82.0,33.0,54.0,71.0,30.0,41.0,5,2,4,2,0,5,1
40.0,2,1,0,0,71853.0,1149.0,4822.0,29.0,358.0,81.0,413.0,120.5,81.0,32.0,2,8,6,1,0,1,2
39.0,3,1,0,0,35876.0,129.0,4475.0,13.0,66.0,2.0,40.0,4.0,3.0,14.0,3,1,3,1,0,6,0
70.0,2,0,1,1,40049.0,32.0,4661.0,23.0,13.0,6.0,7.0,0.0,3.0,3.0,1,0,3,1,0,6,0
40.0,2,0,1,1,39660.0,299.0,5095.0,36.0,139.0,13.0,78.0,20.0,13.0,36.0,7,1,3,3,0,9,1
60.0,2,1,1,1,50127.0,320.0,4436.0,88.0,274.0,0.0,21.0,4.0,6.0,15.0,5,1,6,1,1,6,0
45.0,3,1,1,1,43263.0,441.0,4990.0,2.0,262.0,6.0,61.0,0.0,10.0,102.0,5,2,6,3,0,5,1
73.0,3,1,1,2,62845.0,1178.0,5041.0,3.0,1099.0,0.0,45.0,0.0,0.0,34.0,3,4,10,11,1,8,1
32.0,2,1,0,0,18929.0,85.0,4903.0,15.0,32.0,0.0,8.0,23.0,4.0,18.0,1,0,4,1,0,6,0
40.0,0,0,1,1,24367.0,24.0,4871.0,58.0,2.0,4.0,2.0,0.0,11.0,5.0,1,0,2,1,0,9,0
47.0,2,0,1,1,33249.0,112.0,4899.0,11.0,6.0,10.0,21.0,19.0,14.0,42.0,2,1,3,2,0,6,0
63.0,1,1,1,1,26887.0,30.0,4909.0,27.0,6.0,7.0,4.0,3.0,4.0,6.0,1,0,3,1,0,6,0
39.0,4,1,0,0,50150.0,410.0,4779.0,32.0,135.0,46.0,92.0,65.0,61.0,11.0,5,2,7,2,0,5,2
46.0,2,1,1,1,62061.0,800.0,4707.0,12.0,641.0,7.0,84.0,0.0,30.0,38.0,10,4,7,3,1,6,1
60.0,4,0,0,0,85696.0,1313.0,4827.0,88.0,714.0,76.0,395.0,116.0,0.0,12.0,4,6,9,1,0,1,2
66.0,4,1,0,0,76542.0,1483.0,4861.0,91.0,794.0,73.0,556.0,0.0,29.0,14.0,4,8,10,1,0,2,2
29.0,2,0,0,0,70515.0,1258.0,4656.0,12.0,420.0,0.0,452.0,120.5,64.0,126.5,6,6,4,1,0,2,2
35.0,2,1,1,1,18227.0,28.0,5003.0,21.0,1.0,2.0,7.0,4.0,3.0,11.0,0,1,2,1,0,8,0
57.0,2,1,1,1,69139.0,227.0,4558.0,23.0,86.0,12.0,75.0,33.0,15.0,6.0,4,1,5,1,0,4,1
40.0,2,1,0,0,69109.0,1555.0,5002.0,10.0,823.0,25.0,459.0,120.5,29.0,95.0,6,6,7,1,1,4,2
60.0,2,0,1,1,69627.0,861.0,4874.0,35.0,231.0,81.0,215.0,120.5,30.0,53.0,8,2,11,2,0,5,1
44.0,2,1,1,1,38136.0,103.0,4838.0,69.0,8.0,15.0,27.0,0.0,20.0,33.0,3,1,2,2,1,8,0
76.0,4,0,0,0,62159.0,634.0,4467.0,68.0,182.0,17.0,259.0,77.0,70.0,29.0,6,2,10,1,0,4,2
59.0,2,0,0,0,80695.0,1918.0,4587.0,85.0,557.0,81.0,556.0,120.5,37.0,18.0,5,8,5,1,0,2,2
51.0,3,0,1,2,33316.0,131.0,4673.0,34.0,79.0,1.0,31.0,4.0,4.0,12.0,2,1,4,3,0,6,0
54.0,2,1,1,2,58554.0,586.0,5046.0,55.0,368.0,24.0,68.0,38.0,0.0,88.0,8,2,6,6,0,7,1
30.0,0,1,1,1,17256.0,62.0,4623.0,10.0,6.0,4.0,14.0,8.0,8.0,22.0,2,1,2,2,1,8,0
48.0,2,0,1,2,53034.0,447.0,4800.0,30.0,160.0,15.0,196.0,15.0,11.0,50.0,6,1,7,8,0,8,1
72.0,1,1,0,0,52203.0,939.0,5103.0,36.0,488.0,21.0,238.0,56.0,81.0,28.0,8,7,11,1,0,6,2
45.0,1,0,1,1,59601.0,797.0,4744.0,14.0,691.0,7.0,69.0,0.0,7.0,23.0,2,2,7,4,1,8,1
64.0,3,0,1,1,75154.0,1143.0,5068.0,79.0,543.0,10.0,205.0,120.5,81.0,82.0,6,3,6,1,0,3,1
46.0,2,0,1,1,47025.0,415.0,4639.0,52.0,254.0,7.0,108.0,20.0,0.0,26.0,6,3,5,3,0,6,1
49.0,2,1,1,1,37971.0,30.0,4621.0,97.0,5.0,4.0,10.0,2.0,2.0,7.0,1,0,3,1,0,8,0
54.0,3,0,1,1,41335.0,187.0,4590.0,24.0,112.0,19.0,21.0,16.0,14.0,5.0,4,1,4,3,0,7,0
64.0,2,1,1,1,67267.0,251.0,4452.0,0.0,134.0,11.0,59.0,15.0,2.0,30.0,3,2,5,1,0,2,1
47.0,2,0,1,1,57338.0,237.0,4466.0,96.0,143.0,6.0,52.0,11.0,8.0,17.0,4,1,5,2,0,5,0
62.0,1,1,1,2,50523.0,91.0,4591.0,89.0,51.0,4.0,24.0,4.0,7.0,1.0,2,0,4,2,0,6,0
57.0,3,0,1,3,35791.0,35.0,4824.0,94.0,27.0,0.0,5.0,0.0,0.0,3.0,1,0,3,2,0,8,0
62.0,4,0,1,1,50611.0,493.0,5038.0,98.0,459.0,0.0,24.0,6.0,0.0,4.0,4,5,7,6,1,6,1
53.0,4,1,1,1,56242.0,971.0,4888.0,72.0,689.0,8.0,167.0,11.0,8.0,88.0,8,4,11,5,0,6,1
62.0,2,0,1,1,48904.0,371.0,4979.0,1.0,283.0,10.0,38.0,0.0,13.0,27.0,7,2,4,4,0,8,1
47.0,2,0,1,3,56243.0,396.0,4586.0,26.0,347.0,0.0,35.0,4.0,3.0,7.0,4,2,8,6,0,5,1
37.0,2,1,1,1,21355.0,68.0,4718.0,5.0,5.0,13.0,14.0,0.0,5.0,31.0,2,1,2,2,1,6,0
51.0,3,1,1,1,57420.0,322.0,4774.0,22.0,280.0,0.0,18.0,0.0,0.0,24.0,5,1,6,3,1,7,0
52.0,3,1,1,1,51381.5,317.0,4859.0,39.0,187.0,5.0,65.0,26.0,20.0,14.0,4,2,6,2,0,5,1
67.0,3,0,1,1,46390.0,222.0,4460.0,56.0,95.0,14.0,64.0,2.0,9.0,38.0,4,2,3,1,0,7,0
66.0,1,1,1,2,54342.0,177.0,4766.0,74.0,84.0,10.0,34.0,11.0,10.0,28.0,3,1,4,4,0,6,1
64.0,2,1,1,2,51381.5,45.0,5069.0,87.0,19.0,4.0,12.0,2.0,2.0,6.0,1,0,3,1,0,5,0
58.0,1,0,1,2,51381.5,21.0,4573.0,49.0,5.0,1.0,9.0,2.0,0.0,4.0,1,0,2,1,0,7,0
49.0,2,1,1,1,20895.0,45.0,5036.0,24.0,18.0,3.0,17.0,3.0,0.0,4.0,2,0,3,1,0,9,0
74.0,2,1,0,0,92344.0,1899.0,4570.0,9.0,992.0,24.0,556.0,51.0,19.0,119.0,5,10,5,0,2,1,2
50.0,4,1,1,1,51381.5,42.0,4524.0,17.0,25.0,1.0,13.0,0.0,0.0,3.0,1,0,3,1,0,7,0
46.0,1,1,1,2,26907.0,22.0,4718.0,10.0,9.0,1.0,7.0,0.0,3.0,2.0,1,0,3,2,0,7,0
42.0,2,1,1,2,44964.0,41.0,4965.0,35.0,19.0,1.0,17.0,2.0,0.0,2.0,1,0,3,1,0,8,0
43.0,2,1,0,0,75507.0,1440.0,4463.0,56.0,709.0,81.0,374.0,104.0,80.0,80.0,8,6,6,1,0,3,2
50.0,3,1,1,2,53761.0,325.0,4666.0,7.0,158.0,0.0,76.0,13.0,7.0,71.0,4,4,3,6,0,5,1
49.0,2,1,1,1,22682.0,95.0,4674.0,51.0,10.0,14.0,29.0,4.0,2.0,36.0,2,1,4,3,0,4,0
50.0,4,1,1,1,38887.0,42.0,4524.0,17.0,25.0,1.0,13.0,0.0,0.0,3.0,1,0,3,1,0,7,0
47.0,1,0,1,2,41658.0,72.0,5002.0,30.0,8.0,4.0,12.0,15.0,4.0,29.0,1,1,2,2,0,4,0
50.0,4,1,1,1,29791.0,20.0,4450.0,21.0,14.0,0.0,6.0,0.0,0.0,0.0,2,0,3,2,0,5,0
66.0,3,1,1,2,63915.0,789.0,4739.0,2.0,622.0,7.0,115.0,30.0,0.0,15.0,6,3,12,2,0,5,1
48.0,2,0,1,2,39996.0,15.0,4443.0,85.0,11.0,0.0,3.0,0.0,0.0,1.0,1,0,2,1,0,6,0
50.0,2,0,1,1,26759.0,59.0,4547.0,65.0,25.0,3.0,16.0,8.0,5.0,2.0,2,1,3,2,0,6,0
54.0,3,0,1,1,63841.0,908.0,4839.0,64.0,635.0,15.0,100.0,20.0,7.0,126.5,9,3,9,1,0,6,1
53.0,4,1,1,2,51039.0,417.0,4971.0,11.0,100.0,64.0,79.0,65.0,0.0,109.0,6,2,4,2,0,7,1
61.0,2,1,1,2,60544.0,289.0,5078.0,92.0,201.0,2.0,43.0,3.0,5.0,35.0,5,1,5,4,0,6,1
50.0,2,1,1,1,65685.0,769.0,4497.0,54.0,642.0,14.0,49.0,0.0,7.0,57.0,9,2,9,1,0,5,1
69.0,2,1,1,1,37716.0,188.0,4474.0,4.0,97.0,1.0,41.0,6.0,2.0,41.0,4,1,3,2,0,7,0
65.0,2,0,1,1,36864.0,354.0,5090.0,53.0,204.0,5.0,39.0,17.0,0.0,89.0,5,2,4,3,0,8,1
52.0,3,1,1,1,44511.0,727.0,5030.0,39.0,513.0,7.0,133.0,46.0,14.0,14.0,8,4,8,6,0,8,1
55.0,4,1,1,2,36947.0,146.0,5096.0,49.0,88.0,3.0,21.0,4.0,1.0,29.0,3,0,4,4,0,9,0
71.0,3,1,1,1,47352.0,319.0,4849.0,70.0,172.0,12.0,112.0,8.0,0.0,15.0,6,1,5,4,0,7,1
69.0,3,1,1,1,67087.0,794.0,4599.0,40.0,329.0,35.0,222.0,120.5,35.0,43.0,7,5,8,2,0,4,1
72.0,2,1,1,1,57045.0,454.0,5064.0,40.0,296.0,13.0,104.0,11.0,13.0,17.0,4,2,9,3,0,3,1
69.0,4,0,1,2,36957.0,152.0,5066.0,43.0,100.0,2.0,16.0,2.0,1.0,31.0,3,2,2,4,0,9,0
45.0,4,1,1,1,69389.0,797.0,5044.0,17.0,422.0,7.0,238.0,69.0,46.0,15.0,7,2,12,1,0,4,1
50.0,2,1,1,1,80134.0,1690.0,4810.0,40.0,1218.0,16.0,272.0,104.0,0.0,80.0,5,3,6,2,3,6,1
53.0,3,1,1,2,43142.0,20.0,4536.0,84.0,5.0,1.0,7.0,2.0,1.0,4.0,1,0,2,1,0,7,0
78.0,2,1,0,0,80589.0,1428.0,4563.0,25.0,507.0,81.0,520.0,120.5,40.0,26.0,5,10,5,1,1,1,2
32.0,2,0,1,1,34412.0,209.0,4906.0,62.0,52.0,12.0,50.0,4.0,36.0,55.0,5,0,3,3,0,9,0
43.0,2,0,1,1,57537.0,545.0,4789.0,83.0,191.0,56.0,139.0,51.0,8.0,100.0,4,3,8,4,0,4,1
56.0,0,1,0,0,22634.0,96.0,4934.0,47.0,2.0,23.0,11.0,8.0,6.0,46.0,2,1,2,1,0,8,0
74.0,2,1,0,0,51315.0,222.0,4531.0,45.0,68.0,28.0,39.0,16.0,30.0,41.0,2,2,5,1,0,2,2
50.0,2,1,1,3,36026.0,61.0,4510.0,34.0,20.0,4.0,10.0,6.0,4.0,17.0,2,0,3,2,0,6,0
49.0,2,1,1,2,24639.0,44.0,4557.0,3.0,20.0,3.0,16.0,0.0,4.0,1.0,2,0,4,3,0,6,0
50.0,4,1,1,3,34578.0,8.0,4484.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,1,0,2,1,0,6,0
50.0,1,0,0,0,65704.0,817.0,4664.0,18.0,279.0,81.0,74.0,38.0,8.0,126.5,2,10,10,1,0,1,2
56.0,2,0,1,1,63810.0,1371.0,5000.0,45.0,977.0,12.0,253.0,16.0,12.0,101.0,4,3,12,4,1,8,1
53.0,4,1,1,1,54132.0,42.0,4538.0,81.0,30.0,1.0,8.0,0.0,0.0,3.0,1,0,3,1,0,7,0
63.0,2,1,0,0,18690.0,60.0,4953.0,77.0,6.0,1.0,7.0,23.0,4.0,19.0,1,1,2,1,0,8,0
52.0,2,1,1,1,28164.0,78.0,4826.0,23.0,3.0,18.0,26.0,11.0,8.0,12.0,2,0,4,3,0,7,0
48.0,4,1,1,1,34596.0,23.0,4847.0,48.0,14.0,0.0,2.0,0.0,0.0,7.0,1,0,2,1,0,8,0
50.0,4,1,1,1,43269.0,19.0,4691.0,61.0,10.0,1.0,7.0,0.0,0.0,1.0,1,0,2,1,0,8,0
64.0,1,0,1,2,38741.0,61.0,4496.0,60.0,7.0,10.0,17.0,8.0,6.0,13.0,2,0,3,2,0,7,0
50.0,2,0,0,0,31907.0,449.0,4887.0,75.0,33.0,81.0,64.0,120.5,16.0,74.0,6,1,6,1,0,7,2
39.0,3,1,1,1,27100.0,37.0,4855.0,64.0,12.0,0.0,13.0,2.0,0.0,10.0,1,0,3,1,0,7,0
49.0,1,0,1,1,31163.0,38.0,4541.0,54.0,2.0,3.0,10.0,11.0,2.0,10.0,1,0,3,1,0,6,0
37.0,2,1,0,0,92533.0,1131.0,4597.0,84.0,693.0,21.0,118.0,110.0,81.0,42.0,6,5,11,1,2,2,2
49.0,2,0,1,2,34853.0,34.0,4593.0,75.0,9.0,3.0,15.0,2.0,3.0,2.0,2,0,3,2,0,6,0
55.0,2,0,1,2,70844.0,294.0,4647.0,16.0,129.0,26.0,67.0,3.0,67.0,2.0,6,1,5,5,0,7,1
43.0,1,1,1,2,31086.0,48.0,4826.0,79.0,16.0,2.0,11.0,3.0,0.0,16.0,1,1,2,2,1,8,0
61.0,2,1,1,2,60544.0,289.0,5078.0,92.0,201.0,2.0,43.0,3.0,5.0,35.0,5,1,5,4,0,6,1
36.0,1,1,0,0,20491.0,30.0,4925.0,16.0,5.0,4.0,5.0,4.0,2.0,10.0,0,1,2,1,0,7,0
58.0,2,1,0,0,42523.0,125.0,4472.0,96.0,14.0,36.0,11.0,3.0,26.0,35.0,1,1,4,1,0,2,0
39.0,2,1,1,1,39922.0,156.0,4905.0,30.0,29.0,12.0,59.0,19.0,1.0,36.0,3,0,4,2,0,8,0
70.0,2,1,1,2,33402.0,70.0,4751.0,60.0,26.0,2.0,19.0,10.0,5.0,8.0,2,1,3,3,0,8,0
73.0,3,1,1,2,36408.0,22.0,4686.0,11.0,9.0,1.0,4.0,3.0,2.0,3.0,1,0,2,1,0,6,0
43.0,2,1,1,1,21645.0,65.0,5069.0,75.0,14.0,0.0,23.0,4.0,5.0,19.0,3,0,3,3,0,9,0
74.0,3,0,0,0,78427.0,1930.0,5018.0,36.0,972.0,19.0,556.0,120.5,26.0,126.5,3,7,10,3,1,3,2
76.0,2,1,0,0,82657.0,2283.0,4680.0,71.0,966.0,81.0,556.0,120.5,81.0,126.0,7,5,10,1,2,4,2
64.0,2,1,0,0,51876.0,310.0,4662.0,88.0,99.0,27.0,102.0,28.0,48.0,6.0,2,2,8,1,0,1,2
51.0,1,1,0,0,78041.0,1319.0,4965.0,93.0,482.0,35.0,553.0,72.0,81.0,17.0,4,4,9,1,0,2,2
65.0,2,1,1,1,52852.0,879.0,4980.0,93.0,714.0,8.0,99.0,11.0,0.0,47.0,10,7,5,4,1,8,1
40.0,4,1,0,0,70038.0,1244.0,4652.0,54.0,587.0,54.0,348.0,71.0,54.0,126.5,4,4,8,1,0,2,2
49.0,1,1,1,1,69401.0,690.0,4503.0,41.0,399.0,27.0,159.0,58.0,8.0,39.0,4,4,5,4,0,2,1
50.0,2,1,1,1,46053.0,209.0,4902.0,46.0,56.0,10.0,92.0,19.0,7.0,25.0,3,2,4,3,0,5,1
57.0,2,1,0,0,77343.0,1134.0,4425.0,28.0,227.0,81.0,556.0,98.0,54.0,31.0,3,4,9,1,0,1,2
69.0,2,0,0,0,73892.0,1507.0,4633.0,40.0,703.0,81.0,556.0,0.0,58.0,43.0,3,11,8,1,0,1,2
55.0,4,0,1,1,40304.0,57.0,4677.0,82.0,37.0,0.0,17.0,0.0,0.0,3.0,2,0,3,1,0,7,0
57.0,4,1,0,0,32727.0,529.0,5075.0,38.0,167.0,13.0,180.0,86.0,13.0,70.0,7,3,5,2,0,8,1
53.0,2,1,0,0,68695.0,1091.0,4409.0,3.0,458.0,81.0,356.0,106.0,50.0,40.0,4,4,7,1,0,2,2
51.0,2,0,1,1,43300.0,180.0,5029.0,87.0,91.0,3.0,52.0,2.0,1.0,31.0,4,0,4,3,0,8,0
50.0,2,1,1,2,26290.0,77.0,4938.0,49.0,15.0,8.0,16.0,11.0,5.0,22.0,2,0,4,4,0,6,0
52.0,2,0,0,0,93790.0,2349.0,4542.0,16.0,1225.0,68.0,556.0,89.0,81.0,45.0,6,7,12,0,3,2,2
48.0,4,1,0,0,38410.0,534.0,5058.0,65.0,153.0,64.0,123.0,116.0,64.0,14.0,5,2,9,2,0,6,2
72.0,3,0,1,1,64866.0,556.0,4559.0,9.0,508.0,5.0,21.0,7.0,5.0,10.0,7,3,7,4,1,5,1
63.0,2,1,1,1,57957.0,637.0,4719.0,24.0,290.0,59.0,177.0,77.0,5.0,29.0,4,6,8,7,0,3,1
67.0,4,1,1,2,46015.0,46.0,4482.0,25.0,38.0,0.0,2.0,0.0,0.0,6.0,1,0,3,1,2,7,0
44.0,2,1,1,1,16531.0,44.0,4416.0,43.0,2.0,13.0,6.0,7.0,5.0,11.0,3,0,3,3,0,7,0
36.0,3,1,1,1,28072.0,47.0,4761.0,10.0,30.0,0.0,10.0,2.0,0.0,5.0,1,0,3,1,0,7,0
59.0,3,0,1,1,49476.0,795.0,4779.0,29.0,386.0,23.0,95.0,54.0,41.0,126.5,2,11,5,4,0,2,1
69.0,2,1,1,1,50725.0,586.0,4906.0,45.0,443.0,10.0,75.0,0.0,10.0,48.0,8,1,8,4,0,8,1
70.0,2,1,0,0,83844.0,1574.0,4818.0,57.0,901.0,31.0,345.0,75.0,31.0,126.5,4,4,11,1,1,1,2
72.0,4,1,1,2,41145.0,13.0,4546.0,20.0,9.0,0.0,3.0,0.0,0.0,1.0,0,0,3,1,0,3,0
52.0,2,1,1,1,67419.0,1471.0,4934.0,29.0,846.0,81.0,352.0,91.0,56.0,42.0,9,4,8,4,0,5,1
52.0,1,1,1,2,23162.0,65.0,4595.0,82.0,8.0,3.0,9.0,19.0,4.0,22.0,1,1,3,3,0,6,0
45.0,2,1,1,1,34380.0,175.0,4828.0,68.0,72.0,7.0,58.0,13.0,1.0,24.0,4,1,3,4,0,8,0
56.0,2,0,1,1,34704.0,40.0,4833.0,65.0,29.0,0.0,5.0,0.0,1.0,5.0,1,0,3,1,0,5,0
53.0,4,1,1,2,94871.0,1078.0,5071.0,99.0,169.0,24.0,553.0,120.5,0.0,126.5,8,5,4,1,2,7,1
64.0,2,1,1,1,65148.0,1115.0,4995.0,9.0,460.0,35.0,422.0,33.0,12.0,126.5,6,6,7,2,0,4,1
68.0,2,1,1,1,39898.0,134.0,4907.0,20.0,69.0,8.0,26.0,12.0,7.0,12.0,3,0,4,2,0,7,0
66.0,3,0,0,0,64857.0,1540.0,4988.0,78.0,556.0,14.0,556.0,120.5,0.0,43.0,7,5,10,1,0,4,2
52.0,4,1,1,1,59892.0,87.0,4644.0,26.0,73.0,0.0,13.0,0.0,1.0,0.0,2,1,3,1,0,3,0
35.0,3,0,0,0,41020.0,217.0,4649.0,68.0,112.0,1.0,54.0,7.0,7.0,36.0,3,2,4,1,0,3,0
61.0,4,1,1,1,57072.0,1034.0,4561.0,79.0,944.0,0.0,60.0,0.0,0.0,30.0,7,5,13,2,1,5,1
43.0,2,0,1,1,60474.0,1180.0,4859.0,25.0,265.0,81.0,303.0,120.5,9.0,126.5,10,2,12,7,0,7,1
62.0,2,1,1,1,62807.0,819.0,5072.0,83.0,526.0,28.0,135.0,10.0,21.0,99.0,5,3,12,3,0,5,1
41.0,1,1,1,1,19414.0,32.0,4661.0,32.0,2.0,3.0,12.0,3.0,5.0,7.0,1,0,3,1,0,8,0
42.0,2,1,1,1,19107.0,46.0,4716.0,49.0,2.0,4.0,9.0,10.0,5.0,16.0,1,0,3,2,0,7,0
46.0,1,1,1,1,75484.0,1159.0,5101.0,50.0,378.0,81.0,259.0,120.5,81.0,34.0,7,3,6,2,0,4,2
46.0,3,0,1,1,70379.0,860.0,4888.0,84.0,553.0,25.0,142.0,65.0,67.0,8.0,6,3,13,3,0,4,1
52.0,3,1,0,0,79419.0,1631.0,4412.0,96.0,751.0,81.0,556.0,20.0,15.0,31.0,4,6,4,1,0,2,2
76.0,4,1,1,3,64014.0,444.0,4424.0,56.0,406.0,0.0,30.0,0.0,0.0,8.0,8,2,5,7,1,7,1
67.0,2,1,1,1,76998.0,1910.0,4939.0,85.0,1225.0,81.0,161.0,69.0,35.0,107.0,11,8,8,2,1,6,2
50.0,3,1,1,1,49854.0,380.0,4636.0,63.0,123.0,17.0,171.0,39.0,0.0,30.0,6,2,5,5,0,6,1
51.0,4,1,1,2,60585.0,736.0,4775.0,17.0,267.0,42.0,309.0,55.0,42.0,21.0,7,4,9,10,0,5,1
72.0,4,0,1,2,42873.0,269.0,4929.0,11.0,209.0,0.0,40.0,3.0,2.0,15.0,6,1,4,4,0,8,1
34.0,2,1,0,0,87679.0,2510.625,4742.0,62.0,1225.0,81.0,556.0,97.0,81.0,33.0,7,11,10,1,3,4,2
44.0,2,1,1,1,57867.0,612.0,4676.0,48.0,344.0,35.0,178.0,15.0,23.0,17.0,7,2,9,7,0,6,1
32.0,2,1,1,1,35765.0,75.0,4605.0,86.0,22.0,3.0,30.0,0.0,5.0,15.0,2,0,4,2,0,6,0
63.0,2,1,0,0,65492.0,1045.0,4559.0,73.0,247.0,81.0,295.0,120.5,81.0,47.0,4,7,13,2,0,2,2
45.0,2,0,1,1,32952.0,55.0,4615.0,36.0,38.0,0.0,12.0,3.0,1.0,1.0,2,0,3,1,0,7,0
53.0,4,1,1,1,53374.0,1064.0,5087.0,34.0,896.0,10.0,101.0,13.0,10.0,34.0,4,2,9,6,1,9,1
63.0,2,1,1,1,71706.0,1443.0,4998.0,16.0,931.0,56.0,253.0,91.0,81.0,14.0,9,5,7,4,0,5,1
34.0,2,1,0,0,68487.0,1366.0,4937.0,48.0,758.0,12.0,385.0,33.0,81.0,89.0,9,7,13,1,0,4,2
47.0,3,1,1,2,53253.0,436.0,4908.0,61.0,216.0,9.0,57.0,20.0,9.0,125.0,4,3,5,7,0,5,1
49.0,1,0,1,1,31163.0,38.0,4541.0,54.0,2.0,3.0,10.0,11.0,2.0,10.0,1,0,3,1,0,6,0
45.0,2,1,1,1,42014.0,436.0,5086.0,56.0,244.0,15.0,108.0,4.0,15.0,50.0,7,1,6,6,0,8,1
49.0,3,1,1,2,54108.0,747.0,5006.0,74.0,539.0,6.0,91.0,8.0,6.0,97.0,8,2,9,13,0,8,1
67.0,4,0,0,0,49667.0,1396.0,5083.0,35.0,1181.0,26.0,120.0,17.0,13.0,39.0,5,10,5,2,1,8,2
48.0,3,1,0,0,63206.0,928.0,4506.0,65.0,750.0,8.0,125.0,11.0,8.0,26.0,4,3,6,1,1,2,2
50.0,3,1,1,2,57136.0,642.0,4760.0,48.0,306.0,5.0,109.0,21.0,81.0,92.0,5,2,10,9,0,6,1
47.0,1,1,1,1,46772.0,1048.0,5004.0,88.0,350.0,81.0,189.0,120.5,81.0,57.0,11,8,5,6,1,8,1
51.0,4,1,0,0,78931.0,943.0,4652.0,19.0,331.0,81.0,170.0,58.0,81.0,35.0,2,8,13,1,0,1,2
64.0,2,1,1,1,53977.0,907.0,4791.0,21.0,620.0,16.0,165.0,0.0,24.0,82.0,5,5,12,5,0,5,1
34.0,2,1,0,0,84219.0,1198.0,4552.0,27.0,434.0,81.0,400.0,45.0,81.0,45.0,3,4,10,1,0,1,2
47.0,3,0,1,2,46098.0,120.0,5085.0,86.0,57.0,0.0,27.0,0.0,0.0,36.0,3,2,2,4,0,8,0
57.0,2,1,1,1,73538.0,1658.0,4986.0,92.0,811.0,76.0,428.0,99.0,81.0,107.0,10,4,9,3,0,7,1
36.0,2,1,0,0,79529.0,1638.0,4468.0,1.0,423.0,42.0,556.0,73.0,81.0,126.5,4,8,9,1,0,2,2
45.0,1,1,0,0,20981.0,73.0,4830.0,14.0,2.0,12.0,10.0,6.0,13.0,30.0,3,1,2,1,0,8,0
42.0,2,0,1,1,51766.0,275.0,4515.0,74.0,60.0,51.0,87.0,6.0,20.0,51.0,4,2,4,2,0,5,1
60.0,2,1,1,1,55759.0,854.0,4983.0,84.0,675.0,0.0,85.0,10.0,7.0,77.0,10,3,8,5,0,8,1
44.0,2,1,1,1,33039.0,78.0,4698.0,4.0,30.0,8.0,12.0,8.0,8.0,12.0,2,0,4,1,0,5,0
50.0,3,1,1,1,37787.0,106.0,4687.0,50.0,40.0,1.0,40.0,4.0,3.0,18.0,3,0,3,1,0,8,0
52.0,2,0,1,1,27242.0,106.0,5000.0,2.0,3.0,17.0,26.0,20.0,1.0,39.0,2,0,3,2,0,9,0
39.0,4,0,0,0,87188.0,1923.0,4796.0,73.0,910.0,81.0,556.0,49.0,74.0,55.0,10,2,6,1,0,3,2
51.0,2,1,0,0,69930.0,1662.0,4804.0,21.0,252.0,81.0,556.0,120.5,70.0,126.5,4,5,12,1,0,3,2
46.0,2,0,1,1,37697.0,84.0,4547.0,82.0,34.0,6.0,21.0,11.0,4.0,8.0,2,1,3,1,0,6,0
49.0,4,1,1,1,37401.0,48.0,4459.0,14.0,19.0,3.0,19.0,3.0,1.0,3.0,2,0,3,2,0,7,0
49.0,2,0,1,1,3502.0,5.0,4847.0,56.0,2.0,1.0,1.0,0.0,0.0,1.0,0,0,0,0,0,14,0
46.0,2,1,1,2,58597.0,733.0,4991.0,20.0,490.0,0.0,184.0,10.0,28.0,21.0,7,4,9,12,0,7,1
74.0,4,0,0,0,82032.0,1234.0,4490.0,54.0,332.0,81.0,377.0,120.5,81.0,57.0,4,6,7,0,0,1,2
64.0,2,1,1,2,28087.0,112.0,4970.0,77.0,53.0,8.0,17.0,13.0,0.0,21.0,2,2,2,3,0,7,0
35.0,4,0,0,0,74004.0,1658.0,4530.0,5.0,784.0,48.0,556.0,42.0,81.0,48.0,4,6,4,1,2,3,2
62.0,2,1,1,1,19740.0,55.0,4867.0,65.0,7.0,11.0,3.0,10.0,4.0,20.0,1,1,3,2,0,5,0
47.0,1,1,1,1,57036.0,1513.0,4970.0,33.0,1171.0,43.0,219.0,19.0,14.0,47.0,6,3,13,4,1,9,1
64.0,1,1,1,2,53083.0,271.0,4815.0,65.0,215.0,7.0,33.0,3.0,0.0,13.0,5,1,5,6,1,7,1
